customer_unique_id,system,top_10
071bb277b0146da77fac31e70657815e,Category-Popular,154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf|42a2c92a0979a949ca4ea89ec5c7b934|3dd2a17168ec895c781a9191c1e95ad7|e53e557d5a159f5aa2c5e995dfdf244b|0aabfb375647d9738ad0f7b4ea3653b1|e0d64dcfaa3b6db5c54ca298ae101d05|a62e25e09e05e6faf31d90c6ec1aa3d1
071bb277b0146da77fac31e70657815e,Apriori-only,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
071bb277b0146da77fac31e70657815e,FP-Growth-only,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
071bb277b0146da77fac31e70657815e,CF-only,d39aa436f0e832d11f2ea052ef6bc77a|e07fbd0969dcddca941b8c4adec498b1|34b3d6e3e824bdbecac9611588a63459|4da0329350218978429b287440f4b87a|138dac44dc568cd36c6f1d1e5e181d5d|00baba5b58e274d0332a0c8a0a66f877
071bb277b0146da77fac31e70657815e,Hybrid (RRF),d39aa436f0e832d11f2ea052ef6bc77a|77cad52aa444e612b99517bebbb4abb2|e07fbd0969dcddca941b8c4adec498b1|9456c129f470955000d28c94f73340cd|34b3d6e3e824bdbecac9611588a63459|07c410d85cf66a03da15b92f2d03d583|4da0329350218978429b287440f4b87a|4c82a40c8390fbe525e50bd06fcebe80|138dac44dc568cd36c6f1d1e5e181d5d|1a658f920c35086bb2f6421f240608bd
078f7e669cebf2fb640d0ad0dabb3068,Most-Popular,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
078f7e669cebf2fb640d0ad0dabb3068,Category-Popular,99a4788cb24856965c36a24e339b6058|f1c7f353075ce59d8a6f3cf58f419c9c|35afc973633aaeb6b877ff57b2793310|ec2d43cc59763ec91694573b31f1c29a|06edb72f1e0c64b14c5b79353f7abea3|777d2e438a1b645f3aec9bd57e92672c|2a2d22ae30e026f1893083c8405ca522|84f456958365164420cfc80fbe4c7fab|25f86162fee18735fffdb762dcb10d7c|386486367c1f9d4f587a8864ccb6902b
078f7e669cebf2fb640d0ad0dabb3068,Apriori-only,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
078f7e669cebf2fb640d0ad0dabb3068,FP-Growth-only,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
078f7e669cebf2fb640d0ad0dabb3068,CF-only,69918318f27e9853c6d2a68906018a14|b2fd74298e16eef2568d2f9dff6042c8
078f7e669cebf2fb640d0ad0dabb3068,Hybrid (RRF),69918318f27e9853c6d2a68906018a14|0be487faac01dd57fd7ed17cfbdf2dee|b2fd74298e16eef2568d2f9dff6042c8|d6fad98893f5848590aee04c63832cd0|d30115c5c4af6437de4bbf9faa668de1|681d59c14b2515dcc09149055ba5b0c8|ea43b87d74397400228d42e26adb7f24|715ff1d94c99db18163cae1eb40f9bb0|ddbf57e4559f03c003fc3708d4860c5e|6e6760cb4ddc324d319cf599ce8a8b89
07b1b60bca2b6326fa2adb259ea4a55f,Most-Popular,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
07b1b60bca2b6326fa2adb259ea4a55f,Category-Popular,154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf|42a2c92a0979a949ca4ea89ec5c7b934|3dd2a17168ec895c781a9191c1e95ad7|e53e557d5a159f5aa2c5e995dfdf244b|0aabfb375647d9738ad0f7b4ea3653b1|e0d64dcfaa3b6db5c54ca298ae101d05|a62e25e09e05e6faf31d90c6ec1aa3d1
07b1b60bca2b6326fa2adb259ea4a55f,Apriori-only,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
07b1b60bca2b6326fa2adb259ea4a55f,FP-Growth-only,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
07b1b60bca2b6326fa2adb259ea4a55f,CF-only,e389381479408ccdcdd406d8d3049e45
07b1b60bca2b6326fa2adb259ea4a55f,Hybrid (RRF),e389381479408ccdcdd406d8d3049e45|a573ca6c2020041316ed95965ae0887f|b80b016be1b34855b86e03ce28c3b66c|bf4a2b62685e6934498ffa6d8b5885c1|6f5d8820ea24c5ac882ad57132f092b7|a0458f75b62b1e812480c0c915d9b649|eab4c9985a59caadd3c0f14448eaeac3|6b81a5e5e578171e2f5d691e3cba9be5|42f61cf5c925b4e7fad27faee993c145|318fda70a35e94c586339fe51eafbe7d
07f765655f560c8624267665ce23675a,Most-Popular,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
07f765655f560c8624267665ce23675a,Category-Popular,154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf|42a2c92a0979a949ca4ea89ec5c7b934|3dd2a17168ec895c781a9191c1e95ad7|e53e557d5a159f5aa2c5e995dfdf244b|0aabfb375647d9738ad0f7b4ea3653b1|e0d64dcfaa3b6db5c54ca298ae101d05|a62e25e09e05e6faf31d90c6ec1aa3d1
07f765655f560c8624267665ce23675a,Apriori-only,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
07f765655f560c8624267665ce23675a,FP-Growth-only,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
07f765655f560c8624267665ce23675a,CF-only,a52c53c58fd2105adfe80a817dfa5a76
07f765655f560c8624267665ce23675a,Hybrid (RRF),a52c53c58fd2105adfe80a817dfa5a76|086963be71b4f60fd2b27465c5a1fe7d|5394ae82e1a999100e77919180d090cf|9456c129f470955000d28c94f73340cd|4c82a40c8390fbe525e50bd06fcebe80|612333e41128203342c1dc089808f3ad|1a658f920c35086bb2f6421f240608bd|ad2184066b4e4686938c277100198f56|37e6d1846b84ed781ae3af2fd42c7469|93278713f25024bcab2ce87921bf8b87
07ff81a9676efa0286ddd3f09e7c0063,Most-Popular,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
07ff81a9676efa0286ddd3f09e7c0063,Category-Popular,154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf|42a2c92a0979a949ca4ea89ec5c7b934|3dd2a17168ec895c781a9191c1e95ad7|e53e557d5a159f5aa2c5e995dfdf244b|0aabfb375647d9738ad0f7b4ea3653b1|e0d64dcfaa3b6db5c54ca298ae101d05|a62e25e09e05e6faf31d90c6ec1aa3d1
07ff81a9676efa0286ddd3f09e7c0063,Apriori-only,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
07ff81a9676efa0286ddd3f09e7c0063,FP-Growth-only,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
07ff81a9676efa0286ddd3f09e7c0063,CF-only,c8a93a4386deccaca35baaaf72ec918b
07ff81a9676efa0286ddd3f09e7c0063,Hybrid (RRF),c8a93a4386deccaca35baaaf72ec918b|44a5d24dd383324a421569ca697b13c2|d4b4627590bd9ae2048fa4acd23fc91d|4907ffcd08e217fc8e169a8e9584abc4|bf4a2b62685e6934498ffa6d8b5885c1|b80b016be1b34855b86e03ce28c3b66c|6f5d8820ea24c5ac882ad57132f092b7|a0458f75b62b1e812480c0c915d9b649|6b81a5e5e578171e2f5d691e3cba9be5|eab4c9985a59caadd3c0f14448eaeac3
0807baeeeaa1309effbd9a9dee41ab17,Most-Popular,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
0807baeeeaa1309effbd9a9dee41ab17,Category-Popular,aca2eb7d00ea1a7b8ebd4e68314663af|b532349fe46b38fbc7bb3914c1bdae07|c857b96593773e940454e76efa8eabb3|764292b2b0f73f77a0272be03fdd45f3|eb8c629f70275fd1c4f809116cce1efc|569ffd16f8032478cbeb9800f2e94ba0|78efe838c04bbc568be034082200ac20|c7fd13b5e515bffdab855d0812842edb|a237de12bdf0bfe4fe220bae65a89731|a19b6951c75da43aad691622dd2f6abe
0807baeeeaa1309effbd9a9dee41ab17,Apriori-only,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
0807baeeeaa1309effbd9a9dee41ab17,FP-Growth-only,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
0807baeeeaa1309effbd9a9dee41ab17,CF-only,69faf0d53eb73597d6cfd50175901a56|7b5d9a68d3738077e0100d0528dd707d|eb8c629f70275fd1c4f809116cce1efc|4b96786612ebe7463132fce2c4dca136|7814c273ab16783d73a9863ebfa8b141|53759a2ecddad2bb87a079a1f1519f73
0807baeeeaa1309effbd9a9dee41ab17,Hybrid (RRF),7b5d9a68d3738077e0100d0528dd707d|69faf0d53eb73597d6cfd50175901a56|2c4930c4b284c7b99db2a4c52071a45e|5ca6364f727e63db88d3d2aed16d7be8|eb8c629f70275fd1c4f809116cce1efc|4b96786612ebe7463132fce2c4dca136|741a31499a578979be85db7f80139e62|7814c273ab16783d73a9863ebfa8b141|8adde8ed66e628e94f29b9832156ab08|53759a2ecddad2bb87a079a1f1519f73
083ce299ea3fc1eba79bd0b17f64555b,Most-Popular,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
083ce299ea3fc1eba79bd0b17f64555b,Category-Popular,154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf|42a2c92a0979a949ca4ea89ec5c7b934|3dd2a17168ec895c781a9191c1e95ad7|e53e557d5a159f5aa2c5e995dfdf244b|0aabfb375647d9738ad0f7b4ea3653b1|e0d64dcfaa3b6db5c54ca298ae101d05|a62e25e09e05e6faf31d90c6ec1aa3d1
083ce299ea3fc1eba79bd0b17f64555b,Apriori-only,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
083ce299ea3fc1eba79bd0b17f64555b,FP-Growth-only,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
083ce299ea3fc1eba79bd0b17f64555b,CF-only,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
083ce299ea3fc1eba79bd0b17f64555b,Hybrid (RRF),99a4788cb24856965c36a24e339b6058|b584de1994f604fa7dfd0b6b9c6c1b99|422879e10f46682990de24d770e7f83d|a2f0a41fa03da98fd19e20d996462cc8|aca2eb7d00ea1a7b8ebd4e68314663af|76be7b20bf23f866fd105deee7b205c6|389d119b48cf3043d311335e499d9c6b|3f04f0bdf227b179581f43ce42bed25a|53759a2ecddad2bb87a079a1f1519f73|86c43103446290e7efacad3701cd654d
0895c61a77b305efdfad13596c749c60,Most-Popular,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
0895c61a77b305efdfad13596c749c60,Category-Popular,154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf|42a2c92a0979a949ca4ea89ec5c7b934|3dd2a17168ec895c781a9191c1e95ad7|e53e557d5a159f5aa2c5e995dfdf244b|0aabfb375647d9738ad0f7b4ea3653b1|e0d64dcfaa3b6db5c54ca298ae101d05|a62e25e09e05e6faf31d90c6ec1aa3d1
0895c61a77b305efdfad13596c749c60,Apriori-only,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
0895c61a77b305efdfad13596c749c60,FP-Growth-only,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
0895c61a77b305efdfad13596c749c60,CF-only,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
0895c61a77b305efdfad13596c749c60,Hybrid (RRF),99a4788cb24856965c36a24e339b6058|07dbfabaa4709da14c7e58ca17fe7998|422879e10f46682990de24d770e7f83d|a910254bb741f98d6d98a8286d66d14f|aca2eb7d00ea1a7b8ebd4e68314663af|0fca2bf7fe83539c429a0357389333e7|389d119b48cf3043d311335e499d9c6b|7b82c09aeb69b05e0a578a2ea97ed4a9|53759a2ecddad2bb87a079a1f1519f73|ab5b097435a43ee034c6c17438726945
08c07c761592a71b85136aa4fe76a6f4,Most-Popular,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
08c07c761592a71b85136aa4fe76a6f4,Category-Popular,154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf|42a2c92a0979a949ca4ea89ec5c7b934|3dd2a17168ec895c781a9191c1e95ad7|e53e557d5a159f5aa2c5e995dfdf244b|0aabfb375647d9738ad0f7b4ea3653b1|e0d64dcfaa3b6db5c54ca298ae101d05|a62e25e09e05e6faf31d90c6ec1aa3d1
08c07c761592a71b85136aa4fe76a6f4,Apriori-only,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
08c07c761592a71b85136aa4fe76a6f4,FP-Growth-only,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
08c07c761592a71b85136aa4fe76a6f4,CF-only,6f735de7025b8e74fc832dfd6ec2bf5d
08c07c761592a71b85136aa4fe76a6f4,Hybrid (RRF),6f735de7025b8e74fc832dfd6ec2bf5d|77cad52aa444e612b99517bebbb4abb2|9456c129f470955000d28c94f73340cd|5394ae82e1a999100e77919180d090cf|4c82a40c8390fbe525e50bd06fcebe80|612333e41128203342c1dc089808f3ad|1a658f920c35086bb2f6421f240608bd|ad2184066b4e4686938c277100198f56|37e6d1846b84ed781ae3af2fd42c7469|93278713f25024bcab2ce87921bf8b87
08e5b38d7948d37fbb2a59fc5e175ab1,Most-Popular,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
08e5b38d7948d37fbb2a59fc5e175ab1,Category-Popular,154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf|42a2c92a0979a949ca4ea89ec5c7b934|3dd2a17168ec895c781a9191c1e95ad7|e53e557d5a159f5aa2c5e995dfdf244b|0aabfb375647d9738ad0f7b4ea3653b1|e0d64dcfaa3b6db5c54ca298ae101d05|a62e25e09e05e6faf31d90c6ec1aa3d1
08e5b38d7948d37fbb2a59fc5e175ab1,Apriori-only,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
08e5b38d7948d37fbb2a59fc5e175ab1,FP-Growth-only,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
08e5b38d7948d37fbb2a59fc5e175ab1,CF-only,99a4788cb24856965c36a24e339b6058|422879e10f46682990de24d770e7f83d|aca2eb7d00ea1a7b8ebd4e68314663af|389d119b48cf3043d311335e499d9c6b|53759a2ecddad2bb87a079a1f1519f73|368c6c730842d78016ad823897a372db|154e7e31ebfa092203795c972e5804a6|d1c427060a0f73f6b889a5c7c61f2ac4|2b4609f8948be18874494203496bc318|7c1bd920dbdf22470b68bde975dd3ccf
08e5b38d7948d37fbb2a59fc5e175ab1,Hybrid (RRF),99a4788cb24856965c36a24e339b6058|27e90baf9d996277a5299e5d828be218|422879e10f46682990de24d770e7f83d|ecd5fb40310b0f37e80e312bccc3b1ee|aca2eb7d00ea1a7b8ebd4e68314663af|4dc3f43b20eeebc284b7ec6f5dc9b792|389d119b48cf3043d311335e499d9c6b|ac9b6cd9849570634224a1175befc1be|53759a2ecddad2bb87a079a1f1519f73|d14495a85be157b5cacef4eaaf825791
